#i	j	k
17	58	30
17	61	28
17	62	28
18	59	30
18	59	31
18	60	27
18	60	28
18	60	29
18	60	30
18	60	31
18	61	27
18	61	28
18	61	29
18	61	30
18	61	31
18	62	28
18	62	29
18	62	30
19	5	34
19	5	35
19	5	36
19	56	31
19	57	31
19	57	32
19	58	30
19	58	31
19	58	32
19	59	27
19	59	28
19	59	29
19	59	30
19	59	31
19	59	32
19	60	27
19	60	28
19	60	29
19	60	30
19	60	31
19	60	32
19	61	26
19	61	27
19	61	28
19	61	29
19	61	30
19	61	31
19	62	27
19	62	28
19	62	29
19	62	30
20	4	34
20	4	35
20	4	36
20	4	37
20	4	38
20	5	34
20	5	35
20	5	36
20	5	37
20	56	30
20	56	31
20	57	29
20	57	30
20	57	31
20	57	32
20	58	27
20	58	28
20	58	29
20	58	30
20	58	31
20	58	32
20	59	27
20	59	28
20	59	29
20	59	30
20	59	31
20	59	32
20	60	26
20	60	27
20	60	28
20	60	29
20	60	30
20	60	31
20	60	32
20	60	33
20	61	26
20	61	27
20	61	28
20	61	29
20	61	30
20	61	31
20	62	27
20	62	28
20	62	29
20	62	30
20	62	33
21	2	35
21	2	36
21	2	37
21	2	38
21	3	35
21	3	36
21	3	37
21	3	38
21	3	39
21	4	34
21	4	35
21	4	36
21	4	37
21	4	38
21	5	35
21	5	36
21	5	37
21	56	28
21	56	29
21	56	30
21	56	31
21	57	27
21	57	28
21	57	29
21	57	30
21	57	31
21	57	32
21	58	27
21	58	28
21	58	29
21	58	30
21	58	31
21	58	32
21	59	27
21	59	28
21	59	29
21	59	30
21	59	31
21	59	32
21	60	26
21	60	27
21	60	28
21	60	29
21	60	30
21	60	31
21	60	32
21	60	33
21	61	26
21	61	27
21	61	28
21	61	29
21	61	30
21	61	31
21	61	32
21	62	26
21	62	27
21	62	28
21	62	29
21	62	30
21	62	31
21	62	33
22	0	25
22	1	34
22	1	35
22	1	36
22	1	37
22	2	34
22	2	35
22	2	36
22	2	37
22	2	38
22	3	34
22	3	35
22	3	36
22	3	37
22	3	38
22	3	39
22	4	34
22	4	35
22	4	36
22	4	37
22	4	38
22	4	39
22	5	36
22	5	37
22	55	30
22	56	29
22	56	30
22	56	31
22	57	27
22	57	28
22	57	29
22	57	30
22	57	31
22	57	32
22	58	27
22	58	28
22	58	29
22	58	30
22	58	31
22	58	32
22	59	27
22	59	28
22	59	29
22	59	30
22	59	31
22	59	32
22	60	26
22	60	27
22	60	28
22	60	29
22	60	30
22	60	31
22	60	32
22	61	26
22	61	27
22	61	28
22	61	29
22	61	30
22	61	31
22	61	32
22	61	33
22	62	25
22	62	26
22	62	27
22	62	28
22	62	29
22	62	30
22	62	31
22	63	25
22	63	26
23	0	25
23	0	26
23	1	34
23	1	35
23	1	36
23	1	37
23	2	33
23	2	34
23	2	35
23	2	36
23	2	37
23	2	38
23	2	39
23	3	33
23	3	34
23	3	35
23	3	36
23	3	37
23	3	38
23	4	33
23	4	34
23	4	35
23	4	36
23	4	37
23	4	38
23	5	35
23	5	36
23	56	29
23	56	30
23	56	31
23	57	27
23	57	28
23	57	29
23	57	30
23	57	31
23	57	32
23	58	27
23	58	28
23	58	29
23	58	30
23	58	31
23	58	32
23	59	27
23	59	28
23	59	29
23	59	30
23	59	31
23	59	32
23	60	27
23	60	28
23	60	29
23	60	30
23	60	31
23	60	32
23	61	26
23	61	27
23	61	28
23	61	29
23	61	30
23	61	31
23	61	32
23	61	33
23	62	25
23	62	26
23	62	27
23	62	28
23	62	29
23	62	30
23	62	31
23	63	24
23	63	25
23	63	26
24	2	37
24	2	38
24	2	39
24	3	36
24	3	37
24	4	35
24	4	36
24	4	37
24	56	29
24	57	27
24	57	28
24	57	29
24	58	27
24	58	28
24	58	29
24	58	30
24	58	31
24	58	32
24	59	27
24	59	28
24	59	29
24	59	30
24	59	31
24	59	32
24	60	27
24	60	28
24	60	29
24	60	30
24	60	31
24	60	32
24	61	27
24	61	28
24	61	29
24	61	30
24	61	31
24	61	32
24	61	33
24	62	28
24	62	29
24	62	30
24	62	31
25	56	30
25	57	28
25	57	29
25	58	27
25	58	28
25	58	29
25	59	27
25	59	28
25	59	29
25	60	28
25	60	29
25	60	30
25	60	31
25	60	32
25	61	28
25	61	29
25	61	30
25	61	31
25	61	32
25	62	30
25	62	31
26	58	28
26	59	28
26	59	29
26	60	29
26	60	30
26	60	31
26	61	29
26	61	30
26	61	31
27	60	29
27	60	30
