#i	j	k
48	17	52
48	18	52
48	19	52
48	20	52
48	21	51
48	21	52
48	22	51
48	22	52
48	23	51
48	23	52
48	24	51
48	24	52
49	17	52
49	18	50
49	18	51
49	18	52
49	18	53
49	19	50
49	19	51
49	19	52
49	19	53
49	19	54
49	20	51
49	20	52
49	20	53
49	20	54
49	21	50
49	21	51
49	21	52
49	21	53
49	22	50
49	22	51
49	22	52
49	23	50
49	23	51
49	23	52
49	24	50
49	24	51
49	24	52
49	25	50
49	25	51
50	17	52
50	18	51
50	18	52
50	18	53
50	19	50
50	19	51
50	19	52
50	19	53
50	19	54
50	20	50
50	20	51
50	20	52
50	20	53
50	20	54
50	21	50
50	21	51
50	21	52
50	21	53
50	22	50
50	22	51
50	22	52
50	22	53
50	23	50
50	23	51
50	23	52
50	24	50
50	24	51
50	24	52
50	25	50
50	25	51
50	25	52
51	18	52
51	18	53
51	18	54
51	19	50
51	19	51
51	19	52
51	19	53
51	19	54
51	19	55
51	20	50
51	20	51
51	20	52
51	20	53
51	20	54
51	20	55
51	21	50
51	21	51
51	21	52
51	21	53
51	21	54
51	22	50
51	22	51
51	22	52
51	22	53
51	23	50
51	23	51
51	23	52
51	23	53
51	24	50
51	24	51
51	24	52
51	25	50
51	25	51
52	18	53
52	18	54
52	18	55
52	19	52
52	19	53
52	19	54
52	19	55
52	20	51
52	20	52
52	20	53
52	20	54
52	21	51
52	21	52
52	21	53
52	21	54
52	22	51
52	22	52
52	22	53
53	19	54
