#i	j	k
41	50	31
42	46	29
42	46	30
42	47	29
42	47	30
42	47	31
42	48	29
42	48	30
42	48	31
42	48	32
42	49	30
42	49	31
42	49	32
42	49	33
42	50	31
42	50	32
42	50	33
42	51	32
42	51	33
42	51	34
42	52	32
42	52	33
42	52	34
43	46	30
43	46	31
43	47	29
43	47	30
43	47	31
43	47	32
43	48	29
43	48	30
43	48	31
43	48	32
43	48	33
43	49	30
43	49	31
43	49	32
43	49	33
43	49	34
43	50	31
43	50	32
43	50	33
43	50	34
43	51	32
43	51	33
43	51	34
43	51	35
43	52	32
43	52	33
43	52	34
44	45	31
44	46	30
44	46	31
44	46	32
44	46	33
44	47	30
44	47	31
44	47	32
44	47	33
44	47	34
44	48	29
44	48	30
44	48	31
44	48	32
44	48	33
44	48	34
44	48	35
44	49	30
44	49	31
44	49	32
44	49	33
44	49	34
44	49	35
44	50	31
44	50	32
44	50	33
44	50	34
44	50	35
44	51	32
44	51	33
44	51	34
44	51	35
44	52	32
44	52	33
44	52	34
44	52	35
44	54	36
44	55	36
44	56	36
45	45	31
45	46	30
45	46	31
45	46	32
45	46	33
45	46	34
45	46	35
45	47	30
45	47	31
45	47	32
45	47	33
45	47	34
45	47	35
45	48	29
45	48	30
45	48	31
45	48	32
45	48	33
45	48	34
45	48	35
45	49	29
45	49	30
45	49	31
45	49	32
45	49	33
45	49	34
45	49	35
45	50	29
45	50	30
45	50	31
45	50	32
45	50	33
45	50	34
45	50	35
45	51	30
45	51	31
45	51	32
45	51	33
45	51	34
45	51	35
45	52	31
45	52	32
45	52	33
45	52	34
45	52	35
45	53	32
45	53	33
45	53	34
45	53	35
45	53	36
45	54	35
45	54	36
45	55	35
45	55	36
45	56	36
45	57	37
46	46	31
46	46	32
46	46	33
46	46	34
46	46	35
46	47	30
46	47	31
46	47	32
46	47	33
46	47	34
46	47	35
46	48	29
46	48	30
46	48	31
46	48	32
46	48	33
46	48	34
46	48	35
46	49	29
46	49	30
46	49	31
46	49	32
46	49	33
46	49	34
46	49	35
46	49	36
46	50	29
46	50	30
46	50	31
46	50	32
46	50	33
46	50	34
46	50	35
46	51	29
46	51	30
46	51	31
46	51	32
46	51	33
46	51	34
46	51	35
46	52	29
46	52	30
46	52	31
46	52	32
46	52	33
46	52	34
46	52	35
46	52	36
46	53	30
46	53	31
46	53	32
46	53	33
46	53	34
46	53	35
46	53	36
46	54	31
46	54	32
46	54	33
46	54	34
46	54	35
46	54	36
46	55	32
46	55	33
46	55	34
46	55	35
46	55	36
46	55	37
46	56	36
46	56	37
46	57	37
47	46	30
47	46	31
47	46	32
47	46	33
47	46	34
47	46	35
47	47	30
47	47	31
47	47	32
47	47	33
47	47	34
47	47	35
47	47	36
47	48	30
47	48	31
47	48	32
47	48	33
47	48	34
47	48	35
47	48	36
47	49	30
47	49	31
47	49	32
47	49	33
47	49	34
47	49	35
47	49	36
47	50	30
47	50	31
47	50	32
47	50	33
47	50	34
47	50	35
47	50	36
47	51	30
47	51	31
47	51	32
47	51	33
47	51	34
47	51	35
47	51	36
47	52	30
47	52	31
47	52	32
