1.978238e+00	21	27	97	84	2.449428e+00	79	38	97	82	2.616075e+00	135	35	97	78	3.167002e+00	199	39	93	83	3.280442e+00	2	34	105	86	
1.926862e+00	21	27	97	82	2.027318e+00	79	36	97	79	2.038156e+00	135	35	97	78	3.177067e+00	199	39	93	83	3.467244e+00	105	37	91	78	
