  1  28.72793679 26.65493695 0.40647025    0.0   0.0  0.0   0.0  1.39554e+12   0.0       0.0       0.0       0.0      0.0
  2  28.15658334 26.75511473 0.59493182    0.0   0.0  0.0   0.0  1.01489e+12   0.0       0.0       0.0       0.0      0.0
