  1  45.51953935 0.30373721 13.33393239    0.0   0.0  0.0   0.0  2.29365e+12   0.0       0.0       0.0       0.0      0.0
  2  45.96901145 0.64366222 13.36883701    0.0   0.0  0.0   0.0  1.6169e+12   0.0       0.0       0.0       0.0      0.0
