  1  16.51842822 3.37176111 12.86955033    0.0   0.0  0.0   0.0  2.71777e+12   0.0       0.0       0.0       0.0      0.0
  2  16.64522874 3.30865104 13.43350297    0.0   0.0  0.0   0.0  1.47358e+12   0.0       0.0       0.0       0.0      0.0
