2.584472e+00	22	37	11	35	2.648715e+00	11	39	3	28	2.885161e+00	55	40	5	25	3.926902e+00	111	34	14	29	4.043426e+00	38	52	9	30	
2.463214e+00	22	37	11	35	2.939147e+00	11	40	1	31	3.394840e+00	55	40	5	25	4.044207e+00	38	52	9	30	4.219380e+00	111	33	13	30	
