  1  36.74048076 21.92974854 35.39839774    0.0   0.0  0.0   0.0  2.65968e+12   0.0       0.0       0.0       0.0      0.0
  2  36.68258445 22.3630172 35.2371776    0.0   0.0  0.0   0.0  1.22899e+12   0.0       0.0       0.0       0.0      0.0
