1.838991e+00	29	0	4	43	1.990418e+00	10	5	7	36	3.103748e+00	28	123	6	36	3.122064e+00	148	8	7	45	3.443852e+00	30	122	6	36	
1.718091e+00	29	125	6	41	1.934752e+00	10	3	9	35	2.585926e+00	28	123	6	36	2.930440e+00	30	122	6	36	3.670566e+00	148	8	7	45	
2.519245e+00	42	117	115	89	3.339370e+00	39	118	115	85	3.430416e+00	66	1	119	97	3.945092e+00	23	116	109	88	4.140503e+00	125	125	125	96	
2.370394e+00	42	116	115	92	3.303569e+00	66	127	119	99	3.616837e+00	39	118	115	85	3.963003e+00	23	116	109	88	4.125381e+00	125	125	125	96	
